,dataset,auroc,accuracy,balanced_accuracy,f1_score,prec,rec,auprc,auroc_y_no_noise,accuracy_y_no_noise,balanced_accuracy_y_no_noise,f1_score_y_no_noise,prec_y_no_noise,rec_y_no_noise,auprc_y_no_noise,run,automl,exp_name,y_preds,y_proba,y_des
34,digen5_6949,0.9637206801672709,0.9533,0.9551137357556225,0.9518010114562906,[0.67844216 0.6783956  0.67849385 ... 0.5        1.         1.        ],"[1.00000000e+00 9.99786598e-01 9.99786598e-01 ... 2.13401622e-04
 2.13401622e-04 0.00000000e+00]",0.9229062622322827,0.9992140382285374,0.9892,0.9892478413454135,0.9892580067634772,[0.7312871  0.73124819 0.73135409 ... 1.         1.         1.        ],"[1.00000000e+00 9.99802019e-01 9.99802019e-01 ... 3.95961196e-04
 1.97980598e-04 0.00000000e+00]",0.9993168597716025,0,autosklearn2,autosklearn2_1200s,[1 0 1 ... 0 0 1],[0.91145713 0.18138779 0.79190032 ... 0.05999947 0.1371323  0.81057957],[0.91145713 0.18138779 0.79190032 ... 0.05999947 0.1371323  0.81057957]
35,digen11_7270,0.9988730582886718,0.9798,0.979681967384534,0.980258014073495,[0.94983971 0.94983025 0.95000943 ... 1.         1.         1.        ],"[1.00000000e+00 9.99801469e-01 9.99801469e-01 ... 3.97061743e-04
 1.98530872e-04 0.00000000e+00]",0.9988693701950069,0.9988730582886718,0.9798,0.979681967384534,0.980258014073495,[0.94983971 0.94983025 0.95000943 ... 1.         1.         1.        ],"[1.00000000e+00 9.99801469e-01 9.99801469e-01 ... 3.97061743e-04
 1.98530872e-04 0.00000000e+00]",0.9988693701950069,0,autosklearn2,autosklearn2_1200s,[1 1 1 ... 0 0 0],[0.96464907 0.98402087 0.94561876 ... 0.05990994 0.02404128 0.0168754 ],[0.96464907 0.98402087 0.94561876 ... 0.05990994 0.02404128 0.0168754 ]
36,digen9_7270,0.9656435326687042,0.8904,0.890607447472436,0.8896718341050937,[0.63289556 0.63284964 0.63292881 ... 1.         1.         1.        ],"[1.00000000e+00 9.99802372e-01 9.99802372e-01 ... 3.95256917e-04
 1.97628458e-04 0.00000000e+00]",0.9680553220214354,0.9656435326687042,0.8904,0.890607447472436,0.8896718341050937,[0.63289556 0.63284964 0.63292881 ... 1.         1.         1.        ],"[1.00000000e+00 9.99802372e-01 9.99802372e-01 ... 3.95256917e-04
 1.97628458e-04 0.00000000e+00]",0.9680553220214354,0,autosklearn2,autosklearn2_1200s,[1 0 0 ... 1 1 0],[0.95195391 0.1159183  0.45414828 ... 0.88782833 0.78861553 0.06613478],[0.95195391 0.1159183  0.45414828 ... 0.88782833 0.78861553 0.06613478]
37,digen20_5191,0.9999069986570606,0.9948,0.9948044849767631,0.9947864447563665,[0.98419285 0.98418972 0.98438427 ... 1.         1.         1.        ],"[1.00000000e+00 9.99799237e-01 9.99799237e-01 ... 4.01525798e-04
 2.00762899e-04 0.00000000e+00]",0.9999056954807477,0.9999069986570606,0.9948,0.9948044849767631,0.9947864447563665,[0.98419285 0.98418972 0.98438427 ... 1.         1.         1.        ],"[1.00000000e+00 9.99799237e-01 9.99799237e-01 ... 4.01525798e-04
 2.00762899e-04 0.00000000e+00]",0.9999056954807477,0,autosklearn2,autosklearn2_1200s,[0 0 0 ... 0 1 1],[0.05771817 0.04995353 0.02301871 ... 0.03972907 0.96532994 0.9812759 ],[0.05771817 0.04995353 0.02301871 ... 0.03972907 0.96532994 0.9812759 ]
38,digen18_5578,0.9911286172615611,0.9437,0.9434750938539813,0.9419168472093263,[0.74057817 0.7405389  0.74065102 ... 1.         1.         1.        ],"[1.00000000e+00 9.99795626e-01 9.99795626e-01 ... 4.08747190e-04
 2.04373595e-04 0.00000000e+00]",0.9912186975384917,0.9911286172615611,0.9437,0.9434750938539813,0.9419168472093263,[0.74057817 0.7405389  0.74065102 ... 1.         1.         1.        ],"[1.00000000e+00 9.99795626e-01 9.99795626e-01 ... 4.08747190e-04
 2.04373595e-04 0.00000000e+00]",0.9912186975384917,0,autosklearn2,autosklearn2_1200s,[0 1 1 ... 0 1 0],"[8.65631879e-02 9.99439735e-01 9.90398289e-01 ... 4.68182921e-04
 8.52825069e-01 4.38106797e-02]","[8.65631879e-02 9.99439735e-01 9.90398289e-01 ... 4.68182921e-04
 8.52825069e-01 4.38106797e-02]"
39,digen30_4426,0.9990722371002435,0.9842,0.9841883888711014,0.9840661557079469,[0.80761099 0.8075797  0.80771108 ... 1.         1.         1.        ],"[1.00000000e+00 9.99798631e-01 9.99798631e-01 ... 4.02738623e-04
 2.01369311e-04 0.00000000e+00]",0.9990937432594843,0.9990722371002435,0.9842,0.9841883888711014,0.9840661557079469,[0.80761099 0.8075797  0.80771108 ... 1.         1.         1.        ],"[1.00000000e+00 9.99798631e-01 9.99798631e-01 ... 4.02738623e-04
 2.01369311e-04 0.00000000e+00]",0.9990937432594843,0,autosklearn2,autosklearn2_1200s,[0 1 0 ... 0 1 0],[0.00523656 0.99066616 0.00670006 ... 0.04928146 0.99697747 0.00431663],[0.00523656 0.99066616 0.00670006 ... 0.04928146 0.99697747 0.00431663]
40,digen8_4426,0.9941791114650814,0.9715,0.9712406704810731,0.9726251080587839,[0.63738295 0.63733826 0.63741681 ... 1.         1.         1.        ],"[1.00000000e+00 9.99806689e-01 9.99806689e-01 ... 3.86622849e-04
 1.93311425e-04 0.00000000e+00]",0.9937270515663724,0.9941791114650814,0.9715,0.9712406704810731,0.9726251080587839,[0.63738295 0.63733826 0.63741681 ... 1.         1.         1.        ],"[1.00000000e+00 9.99806689e-01 9.99806689e-01 ... 3.86622849e-04
 1.93311425e-04 0.00000000e+00]",0.9937270515663724,1,autosklearn2,autosklearn2_1200s,[0 1 1 ... 1 1 0],[0.00278505 0.9947749  0.98073336 ... 0.98724765 0.9980781  0.07830986],[0.00278505 0.9947749  0.98073336 ... 0.98724765 0.9980781  0.07830986]
41,digen32_5191,0.9985127970850822,0.9794,0.9794080796398361,0.9794902429311031,[0.80532258 0.80529118 0.8054211  ... 1.         1.         1.        ],"[1.00000000e+00 9.99799720e-01 9.99799720e-01 ... 4.00560785e-04
 2.00280393e-04 0.00000000e+00]",0.9985624022179438,0.9985127970850822,0.9794,0.9794080796398361,0.9794902429311031,[0.80532258 0.80529118 0.8054211  ... 1.         1.         1.        ],"[1.00000000e+00 9.99799720e-01 9.99799720e-01 ... 4.00560785e-04
 2.00280393e-04 0.00000000e+00]",0.9985624022179438,1,autosklearn2,autosklearn2_1200s,[0 0 0 ... 1 1 0],[0.04940095 0.09075428 0.02401948 ... 0.70842218 0.57726544 0.06428462],[0.04940095 0.09075428 0.02401948 ... 0.70842218 0.57726544 0.06428462]
42,digen39_5578,0.9947710366534634,0.9617,0.9616918954828131,0.9612779294307957,[0.5096919  0.50964187 0.50969388 ... 1.         1.         1.        ],"[1.00000000e+00 9.99799840e-01 9.99799840e-01 ... 4.00320256e-04
 2.00160128e-04 0.00000000e+00]",0.9952902224121745,0.9959202432821894,0.9628,0.9627726649539845,0.9623481781376518,[0.8168114  0.81678138 0.81691526 ... 1.         1.         1.        ],"[1.00000000e+00 9.99799398e-01 9.99799398e-01 ... 4.01203611e-04
 2.00601805e-04 0.00000000e+00]",0.9959808971147521,1,autosklearn2,autosklearn2_1200s,[0 1 1 ... 1 0 1],[0.20081514 0.69585932 0.75011623 ... 0.93304058 0.00236504 0.992554  ],[0.20081514 0.69585932 0.75011623 ... 0.93304058 0.00236504 0.992554  ]
43,digen36_466,0.9566735212133155,0.9112,0.9123534328302496,0.9156374691240737,[0.53767637 0.5376301  0.53768392 ... 1.         1.         1.        ],"[1.00000000e+00 9.99813884e-01 9.99813884e-01 ... 3.72231528e-04
 1.86115764e-04 0.00000000e+00]",0.9721449619873017,0.9891776503954142,0.9407,0.9406240624662487,0.9417656879112245,[0.66879404 0.66875    0.66883894 ... 1.         1.         1.        ],"[1.00000000e+00 9.99801193e-01 9.99801193e-01 ... 3.97614314e-04
 1.98807157e-04 0.00000000e+00]",0.9896261571263626,1,autosklearn2,autosklearn2_1200s,[0 1 0 ... 0 0 1],[0.32201959 0.99212072 0.02009359 ... 0.1441731  0.02300012 0.9623671 ],[0.32201959 0.99212072 0.02009359 ... 0.1441731  0.02300012 0.9623671 ]
44,digen13_769,0.9453947527747728,0.8823,0.8831192939653008,0.8815299446401611,[0.5135     0.51345135 0.5135027  ... 1.         1.         1.        ],"[1.00000000e+00 9.99805258e-01 9.99805258e-01 ... 3.89483934e-04
 1.94741967e-04 0.00000000e+00]",0.951254345275562,0.9544069105055104,0.8909,0.891019402125766,0.888979342627455,[0.51337827 0.51332857 0.513381   ... 1.         1.         1.        ],"[1.00000000e+00 9.99801074e-01 9.99801074e-01 ... 3.97851601e-04
 1.98925801e-04 0.00000000e+00]",0.9554449221174863,1,autosklearn2,autosklearn2_1200s,[1 0 0 ... 0 0 1],[0.85007136 0.08039916 0.10938346 ... 0.20935291 0.38466649 0.99074455],[0.85007136 0.08039916 0.10938346 ... 0.20935291 0.38466649 0.99074455]
45,digen35_4426,0.9881002305807753,0.9573,0.9572020464043811,0.955965762606992,[0.50730689 0.50725545 0.50730842 ... 1.         1.         1.        ],"[1.00000000e+00 9.99794239e-01 9.99794239e-01 ... 4.11522634e-04
 2.05761317e-04 0.00000000e+00]",0.9888664053498764,0.9881002305807753,0.9573,0.9572020464043811,0.955965762606992,[0.50730689 0.50725545 0.50730842 ... 1.         1.         1.        ],"[1.00000000e+00 9.99794239e-01 9.99794239e-01 ... 4.11522634e-04
 2.05761317e-04 0.00000000e+00]",0.9888664053498764,1,autosklearn2,autosklearn2_1200s,[1 1 1 ... 1 1 0],[0.97391193 0.98962159 0.93669228 ... 0.96888958 0.98576992 0.00100322],[0.97391193 0.98962159 0.93669228 ... 0.96888958 0.98576992 0.00100322]
46,digen1_6265,0.9785896712354529,0.9642,0.9648813098614947,0.9646942800788956,[0.5174     0.51735174 0.51740348 ... 1.         1.         1.        ],"[1.00000000e+00 9.99806726e-01 9.99806726e-01 ... 3.86548125e-04
 1.93274063e-04 0.00000000e+00]",0.9871572448334471,0.9991586916983888,0.9837,0.9836965515519942,0.9835966589513938,[0.92638837 0.92637465 0.92654735 ... 1.         1.         1.        ],"[1.00000000e+00 9.99798833e-01 9.99798833e-01 ... 4.02333535e-04
 2.01166767e-04 0.00000000e+00]",0.9991594449617227,1,autosklearn2,autosklearn2_1200s,[1 1 1 ... 1 1 0],[0.60229202 0.51020591 0.59713666 ... 0.51164862 0.64084848 0.45731799],[0.60229202 0.51020591 0.59713666 ... 0.51164862 0.64084848 0.45731799]
47,digen10_8322,0.9932878740164536,0.9658,0.9658420654778022,0.9655935613682093,[0.87948809 0.87946667 0.87962304 ... 1.         1.         1.        ],"[1.00000000e+00 9.99797898e-01 9.99797898e-01 ... 4.04203719e-04
 2.02101859e-04 0.00000000e+00]",0.9883779925315095,0.9974502227635058,0.9693,0.9693010924753851,0.969235394328089,[0.88642019 0.8864     0.88655761 ... 1.         1.         1.        ],"[1.00000000e+00 9.99799479e-01 9.99799479e-01 ... 4.01042711e-04
 2.00521356e-04 0.00000000e+00]",0.997464457053399,1,autosklearn2,autosklearn2_1200s,[0 1 0 ... 1 1 0],[0.00426458 0.99636095 0.38458299 ... 0.97244418 0.77345668 0.00286983],[0.00426458 0.99636095 0.38458299 ... 0.97244418 0.77345668 0.00286983]
48,digen23_5191,0.995224643133774,0.9688,0.968630966247553,0.9699537750385209,[0.71907145 0.71903239 0.71913237 ... 1.         1.         1.        ],"[1.00000000e+00 9.99806689e-01 9.99806689e-01 ... 3.86622849e-04
 1.93311425e-04 0.00000000e+00]",0.9954485692950844,0.995224643133774,0.9688,0.968630966247553,0.9699537750385209,[0.71907145 0.71903239 0.71913237 ... 1.         1.         1.        ],"[1.00000000e+00 9.99806689e-01 9.99806689e-01 ... 3.86622849e-04
 1.93311425e-04 0.00000000e+00]",0.9954485692950844,1,autosklearn2,autosklearn2_1200s,[0 1 0 ... 1 0 0],"[1.54033546e-04 9.99563873e-01 9.56482814e-05 ... 9.98881558e-01
 1.58005872e-03 1.92542369e-03]","[1.54033546e-04 9.99563873e-01 9.56482814e-05 ... 9.98881558e-01
 1.58005872e-03 1.92542369e-03]"
49,digen22_2433,0.9917248275972416,0.9891,0.9890706251300021,0.9892217937308415,[0.97627382 0.97626921 0.97645914 ... 1.         1.         1.        ],"[1.00000000e+00 9.99800797e-01 9.99800797e-01 ... 3.98406375e-04
 1.99203187e-04 0.00000000e+00]",0.982469649691472,0.9999745898359343,0.9969,0.9969127651060423,0.9969586971450995,[0.99183197 0.99183038 0.99202335 ... 1.         1.         1.        ],"[1.00000000e+00 9.99803922e-01 9.99803922e-01 ... 3.92156863e-04
 1.96078431e-04 0.00000000e+00]",0.9999755661077802,1,autosklearn2,autosklearn2_1200s,[1 1 1 ... 1 1 1],[0.99152986 0.99574525 0.99070823 ... 0.99470564 0.97747929 0.98490238],[0.99152986 0.99574525 0.99070823 ... 0.99470564 0.97747929 0.98490238]
50,digen24_2433,0.9975128527493302,0.9812,0.9810707086452225,0.9805865344898803,[0.68531567 0.68527132 0.68536792 ... 1.         1.         1.        ],"[1.00000000e+00 9.99794366e-01 9.99794366e-01 ... 4.11268764e-04
 2.05634382e-04 0.00000000e+00]",0.9972224103119312,0.9975128527493302,0.9812,0.9810707086452225,0.9805865344898803,[0.68531567 0.68527132 0.68536792 ... 1.         1.         1.        ],"[1.00000000e+00 9.99794366e-01 9.99794366e-01 ... 4.11268764e-04
 2.05634382e-04 0.00000000e+00]",0.9972224103119312,1,autosklearn2,autosklearn2_1200s,[1 0 1 ... 0 0 0],"[8.73065911e-01 8.82025845e-03 9.95710150e-01 ... 1.35638772e-03
 4.46005628e-05 3.61529688e-01]","[8.73065911e-01 8.82025845e-03 9.95710150e-01 ... 1.35638772e-03
 4.46005628e-05 3.61529688e-01]"
51,digen3_769,0.9872989232353664,0.9736,0.9735314575135268,0.9743440233236151,[0.51365137 0.51360272 0.5136541  ... 1.         1.         1.        ],"[1.00000000e+00 9.99805296e-01 9.99805296e-01 ... 3.89408100e-04
 1.94704050e-04 0.00000000e+00]",0.9923822861752709,0.9998611195500273,0.9855,0.9854738529352836,0.9857325592836762,[0.97375583 0.97375073 0.9739401  ... 1.         1.         1.        ],"[1.00000000e+00 9.99800359e-01 9.99800359e-01 ... 3.99281294e-04
 1.99640647e-04 0.00000000e+00]",0.9998621572438772,1,autosklearn2,autosklearn2_1200s,[0 0 1 ... 0 0 0],[0.49986069 0.49948052 0.50022014 ... 0.49994063 0.49967642 0.49962074],[0.49986069 0.49948052 0.50022014 ... 0.49994063 0.49967642 0.49962074]
52,digen17_6949,0.9989415030640489,0.9842,0.9842093473495577,0.9842252396166135,[0.86671271 0.86668969 0.86683938 ... 1.         1.         1.        ],"[1.00000000e+00 9.99800797e-01 9.99800797e-01 ... 3.98406375e-04
 1.99203187e-04 0.00000000e+00]",0.998976334275819,0.9989415030640489,0.9842,0.9842093473495577,0.9842252396166135,[0.86671271 0.86668969 0.86683938 ... 1.         1.         1.        ],"[1.00000000e+00 9.99800797e-01 9.99800797e-01 ... 3.98406375e-04
 1.99203187e-04 0.00000000e+00]",0.998976334275819,1,autosklearn2,autosklearn2_1200s,[1 1 0 ... 0 1 1],"[9.98602882e-01 9.98815692e-01 2.23578258e-04 ... 6.82669163e-05
 9.99985441e-01 9.97791451e-01]","[9.98602882e-01 9.98815692e-01 2.23578258e-04 ... 6.82669163e-05
 9.99985441e-01 9.97791451e-01]"
53,digen26_7270,0.9968792158678211,0.9734,0.9731511736463057,0.9720646922915352,[0.67551539 0.67546957 0.67556497 ... 1.         1.         1.        ],"[1.00000000e+00 9.99790970e-01 9.99790970e-01 ... 4.18060201e-04
 2.09030100e-04 0.00000000e+00]",0.9966990432049905,0.9968792158678211,0.9734,0.9731511736463057,0.9720646922915352,[0.67551539 0.67546957 0.67556497 ... 1.         1.         1.        ],"[1.00000000e+00 9.99790970e-01 9.99790970e-01 ... 4.18060201e-04
 2.09030100e-04 0.00000000e+00]",0.9966990432049905,1,autosklearn2,autosklearn2_1200s,[1 0 1 ... 1 1 0],[0.99880142 0.01057459 0.99377567 ... 0.99935439 0.99916407 0.16408301],[0.99880142 0.01057459 0.99377567 ... 0.99935439 0.99916407 0.16408301]
54,digen7_6949,0.9977379066302041,0.9755,0.9752502798684822,0.9764400423117608,[0.79907193 0.79904084 0.79916447 ... 1.         1.         1.        ],"[1.00000000e+00 9.99806427e-01 9.99806427e-01 ... 3.87146729e-04
 1.93573364e-04 0.00000000e+00]",0.9979310344302519,0.9977379066302041,0.9755,0.9752502798684822,0.9764400423117608,[0.79907193 0.79904084 0.79916447 ... 1.         1.         1.        ],"[1.00000000e+00 9.99806427e-01 9.99806427e-01 ... 3.87146729e-04
 1.93573364e-04 0.00000000e+00]",0.9979310344302519,1,autosklearn2,autosklearn2_1200s,[0 1 1 ... 0 1 1],"[5.98316542e-04 9.99927963e-01 9.69812930e-01 ... 1.83323755e-05
 9.98143375e-01 9.99283397e-01]","[5.98316542e-04 9.99927963e-01 9.69812930e-01 ... 1.83323755e-05
 9.98143375e-01 9.99283397e-01]"
55,digen16_5390,0.9881355266205287,0.9644,0.9645077756282181,0.9639530174159577,[0.87591502 0.87589286 0.87604929 ... 1.         1.         1.        ],"[1.00000000e+00 9.99796168e-01 9.99796168e-01 ... 4.07664085e-04
 2.03832042e-04 0.00000000e+00]",0.977367101464191,0.9980608387589368,0.974,0.9740027033617301,0.9739322237818326,[0.89341189 0.89339286 0.89355242 ... 1.         1.         1.        ],"[1.00000000e+00 9.99800160e-01 9.99800160e-01 ... 3.99680256e-04
 1.99840128e-04 0.00000000e+00]",0.9980753679154241,1,autosklearn2,autosklearn2_1200s,[1 1 0 ... 1 1 1],[0.75638487 0.98554511 0.00244846 ... 0.97296452 0.7932909  0.99368807],[0.75638487 0.98554511 0.00244846 ... 0.97296452 0.7932909  0.99368807]
56,digen27_860,0.986051773416865,0.9517,0.9514214402958403,0.94980775226021,[0.60592056 0.60587133 0.60594703 ... 1.         1.         1.        ],"[1.00000000e+00 9.99793857e-01 9.99793857e-01 ... 4.12286127e-04
 2.06143063e-04 0.00000000e+00]",0.9743022299034805,0.995788512441673,0.96,0.9597879769993434,0.9588053553038105,[0.61678741 0.61673954 0.61681659 ... 1.         1.         1.        ],"[1.00000000e+00 9.99797489e-01 9.99797489e-01 ... 4.05022276e-04
 2.02511138e-04 0.00000000e+00]",0.9959347551087858,1,autosklearn2,autosklearn2_1200s,[0 1 0 ... 0 1 0],[0.00988064 0.99425838 0.00191373 ... 0.20010261 0.99405527 0.01304095],[0.00988064 0.99425838 0.00191373 ... 0.20010261 0.99405527 0.01304095]
57,digen37_769,0.9935587189693951,0.9627,0.9626969940315191,0.9624029835702046,[0.5025641  0.50251408 0.50256462 ... 1.         1.         1.        ],"[1.00000000e+00 9.99799920e-01 9.99799920e-01 ... 4.00160064e-04
 2.00080032e-04 0.00000000e+00]",0.9947598176708208,0.9965442894692493,0.9658,0.965769468918066,0.9654196157735085,[0.82563165 0.82560266 0.82573994 ... 1.         1.         1.        ],"[1.00000000e+00 9.99798671e-01 9.99798671e-01 ... 4.02657540e-04
 2.01328770e-04 0.00000000e+00]",0.996602962179681,1,autosklearn2,autosklearn2_1200s,[1 1 1 ... 0 1 0],[0.99790285 0.76249935 0.86519448 ... 0.00758633 0.98434914 0.00338721],[0.99790285 0.76249935 0.86519448 ... 0.00758633 0.98434914 0.00338721]
58,digen12_8322,0.9974989273114897,0.9749,0.9748423936101853,0.9753800882785679,[0.83188738 0.83185986 0.83199607 ... 1.         1.         1.        ],"[1.00000000e+00 9.99803227e-01 9.99803227e-01 ... 3.93545848e-04
 1.96772924e-04 0.00000000e+00]",0.9975892123810647,0.9974989273114897,0.9749,0.9748423936101853,0.9753800882785679,[0.83188738 0.83185986 0.83199607 ... 1.         1.         1.        ],"[1.00000000e+00 9.99803227e-01 9.99803227e-01 ... 3.93545848e-04
 1.96772924e-04 0.00000000e+00]",0.9975892123810647,1,autosklearn2,autosklearn2_1200s,[1 0 0 ... 1 0 1],"[9.97652680e-01 1.07189993e-04 8.83399531e-04 ... 9.73278994e-01
 7.63566600e-05 9.99574162e-01]","[9.97652680e-01 1.07189993e-04 8.83399531e-04 ... 9.73278994e-01
 7.63566600e-05 9.99574162e-01]"
59,digen6_466,0.9972665478334516,0.9786,0.978803286355264,0.979007259172062,[0.67833091 0.67828843 0.67837802 ... 1.         1.         1.        ],"[1.00000000e+00 9.99805334e-01 9.99805334e-01 ... 3.89332295e-04
 1.94666148e-04 0.00000000e+00]",0.9975952379746382,0.9972665478334516,0.9786,0.978803286355264,0.979007259172062,[0.67833091 0.67828843 0.67837802 ... 1.         1.         1.        ],"[1.00000000e+00 9.99805334e-01 9.99805334e-01 ... 3.89332295e-04
 1.94666148e-04 0.00000000e+00]",0.9975952379746382,1,autosklearn2,autosklearn2_1200s,[1 1 1 ... 0 1 0],"[9.99290357e-01 9.95731076e-01 9.99816562e-01 ... 1.82443998e-05
 9.99909740e-01 1.45814511e-03]","[9.99290357e-01 9.95731076e-01 9.99816562e-01 ... 1.82443998e-05
 9.99909740e-01 1.45814511e-03]"
60,digen25_2433,0.9980132792679406,0.9838,0.9837349293464588,0.9834626378113517,[0.71040462 0.71036277 0.71046545 ... 1.         1.         1.        ],"[1.00000000e+00 9.99796583e-01 9.99796583e-01 ... 4.06834825e-04
 2.03417413e-04 0.00000000e+00]",0.9977869212478421,0.9980132792679406,0.9838,0.9837349293464588,0.9834626378113517,[0.71040462 0.71036277 0.71046545 ... 1.         1.         1.        ],"[1.00000000e+00 9.99796583e-01 9.99796583e-01 ... 4.06834825e-04
 2.03417413e-04 0.00000000e+00]",0.9977869212478421,1,autosklearn2,autosklearn2_1200s,[1 0 1 ... 0 1 1],[0.99695145 0.06850872 0.95545502 ... 0.01298071 0.94599685 0.9952857 ],[0.99695145 0.06850872 0.95545502 ... 0.01298071 0.94599685 0.9952857 ]
61,digen34_769,0.9985089140356561,0.9818,0.9817995271981088,0.981839952105368,[0.76047359 0.76043722 0.76055269 ... 1.         1.         1.        ],"[1.00000000e+00 9.99800399e-01 9.99800399e-01 ... 3.99201597e-04
 1.99600798e-04 0.00000000e+00]",0.9985728478307292,0.9985089140356561,0.9818,0.9817995271981088,0.981839952105368,[0.76047359 0.76043722 0.76055269 ... 1.         1.         1.        ],"[1.00000000e+00 9.99800399e-01 9.99800399e-01 ... 3.99201597e-04
 1.99600798e-04 0.00000000e+00]",0.9985728478307292,1,autosklearn2,autosklearn2_1200s,[0 1 0 ... 1 0 1],[0.05474608 0.96528151 0.00997015 ... 0.91903422 0.16668274 0.99079779],[0.05474608 0.96528151 0.00997015 ... 0.91903422 0.16668274 0.99079779]
